numid;pid;vid;lid;sid;postcode_left;straat_left;woonplaatsnaam;huisnummer;huisletter;huisnummertoevoeging;oppervlakte;woningequivalent;gebruiksdoelen;pand_bouwjaar;pc6_gemiddelde_woz_waarde_woning;gemiddelde_gemeente_woz;pc6_eigendomssituatie_perc_koop;pc6_eigendomssituatie_perc_huur;pc6_eigendomssituatie_aantal_woningen_corporaties;netbeheerder;energieklasse;woning_type;sbicode;gas_ean_count;p6_grondbeslag_m2;p6_gasm3_2023;p6_gas_aansluitingen_2023;p6_kwh_2023;p6_kwh_productie_2023;point;buurtcode;buurtnaam;wijkcode;wijknaam;gemeentecode;gemeentenaam;provincienaam;provinciecode;geometry;id;stad;straat_right;huisaanduiding;postcode_right;res_regio;provincie;gemeente;buurt;wijk;gebruiksdoel;woning_status;bouwjaar;voetafdruk_oppervlakte_m2;groot_dak;rijksmonument;beschermd_stadsgezicht;gemeentelijk_monument;geschiktheid;dak_oppervlakte_m2;dak_oppervlakte_geschikt_m2;potentie_n_panelen;totale_potentie_kwh_per_jaar;resterende_potentie_kwh;sde_status_adres;zonnepanelen_aanwezig_2024;nieuwe_panelen_tov_2023;co2_ton_bespaard_per_jaar
3,612E+14;361100000039476.0;8,25503E+11;0;0;1826KB;Kerkuilstraat;Alkmaar;42;;;101.000.000;1;woonfunctie;1981;273;287;100;0;0;liander;;;;1;1280;766.000.000;34;2.335.000.000;1.059.000.000;POINT (4.770033463732871 52.66147836361138);BU03610602;De Horn-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.770033463732871 52.66147836361138);Zonnepanelen.361100000039476;Alkmaar;Kerkuilstraat;42;1826KB;Noord Holland Noord;Noord-Holland;Alkmaar;De Horn-Noord;De Mare;woonfunctie;Pand in gebruik;1981;49;Nee;Nee;Nee;Nee;Mogelijk geschikt;49;17;6;1960;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000014222.0;8,25503E+11;0;0;1823WH;Biesboschstraat;Alkmaar;148;;;100.000.000;1;woonfunctie;1995;336;287;80;0;0;liander;;;;1;1466;794.000.000;34;2.994.000.000;332.000.000;POINT (4.7612144487342425 52.6311736754892);BU03610204;Oudorperpolder-Zuid;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7612144487342425 52.6311736754892);Zonnepanelen.361100000014222;Alkmaar;Biesboschstraat;148;1823WH;Noord Holland Noord;Noord-Holland;Alkmaar;Oudorperpolder-Zuid;Oudorp;woonfunctie;Pand in gebruik;1995;47;Nee;Nee;Nee;Nee;Mogelijk geschikt;47;18;7;2080;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000104966.0;8,25503E+11;0;0;1811MP;Sliksteeg;Alkmaar;9;;;78.000.000;1;industriefunctie;1930;267;287;60;40;0;liander;;;;0;0;0.000000;0;3.092.000.000;285.000.000;POINT (4.753395497423069 52.631485207123);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.753395497423069 52.631485207123);Zonnepanelen.361100000104966;Alkmaar;Sliksteeg;"11; 9";1811MP;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-Oost;Centrum;industriefunctie, woonfunctie;Pand in gebruik;1930;92;Nee;Nee;Nee;Nee;Mogelijk geschikt;92;14;5;2150;1660;Niet geschikt;Ja;Nee;0.4
3,612E+14;361100000102069.0;8,25504E+11;0;0;1816HE;Frans Mentonstraat;Alkmaar;42;;;157.000.000;1;woonfunctie;1960;375;287;100;0;0;liander;;;;1;2322;1.150.000.000;45;2.417.000.000;1.202.000.000;POINT (4.725661281314089 52.63427584411351);BU03610401;De Hoef I en II;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.725661281314089 52.63427584411351);Zonnepanelen.361100000102069;Alkmaar;Frans Mentonstraat;42;1816HE;Noord Holland Noord;Noord-Holland;Alkmaar;De Hoef I en II;West;woonfunctie;Pand in gebruik;1960;68;Nee;Nee;Nee;Nee;Mogelijk geschikt;68;14;5;3800;1630;Niet geschikt;Ja;Nee;0.7
3,612E+14;361100000103897.0;8,25505E+11;0;0;1811GA;Vrouwenstraat;Alkmaar;3;;;50.000.000;1;woonfunctie;1876;273;287;60;40;0;liander;;;;1;1074;1.425.000.000;29;4.986.000.000;22.000.000;POINT (4.742451692660165 52.63044292646015);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.742451692660165 52.63044292646015);Zonnepanelen.361100000103897;Alkmaar;Vrouwenstraat;3;1811GA;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-West;Centrum;woonfunctie;Pand in gebruik;1876;53;Nee;Nee;Nee;Nee;Mogelijk geschikt;53;11;4;1230;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000035096.0;8,25505E+11;0;0;1826CJ;Punterstraat;Alkmaar;14;;;130.000.000;1;woonfunctie;1980;250;287;50;50;10;liander;C;Rijwoning tussen;;1;2345;1.196.000.000;38;2.221.000.000;1.219.000.000;POINT (4.765568320711328 52.65373513414747);BU03610603;De Horn-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.765568320711328 52.65373513414747);Zonnepanelen.361100000035096;Alkmaar;Punterstraat;14;1826CJ;Noord Holland Noord;Noord-Holland;Alkmaar;De Horn-Zuid;De Mare;woonfunctie;Pand in gebruik;1980;99;Nee;Nee;Nee;Nee;Mogelijk geschikt;99;17;6;2990;1930;Niet geschikt;Ja;Nee;0.6
3,612E+14;361100000102154.0;8,25505E+11;0;0;1816TS;Moreelsestraat;Alkmaar;40;;;18.000.000;0;overige gebruiksfunctie;1966;291;287;0;0;0;liander;;;;0;0;0.000000;0;3.108.000.000;588.000.000;POINT (4.727274247242838 52.63080051041383);BU03610401;De Hoef I en II;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.727274247242838 52.63080051041383);Zonnepanelen.361100000102154;Alkmaar;Moreelsestraat;40;1816TS;Noord Holland Noord;Noord-Holland;Alkmaar;De Hoef I en II;West;overige gebruiksfunctie;Pand in gebruik;1966;20;Nee;Nee;Nee;Nee;Mogelijk geschikt;20;11;4;1280;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000025775.0;8,25505E+11;0;0;1817CC;Ranonkelstraat;Alkmaar;27;;;69.000.000;1;woonfunctie;1942;268;287;90;0;0;liander;E;Rijwoning tussen;;1;730;812.000.000;37;1.645.000.000;51.000.000;POINT (4.741792502430996 52.64055157631438);BU03610403;Bergerhof en Blaeustraatkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.741792502430996 52.64055157631438);Zonnepanelen.361100000025775;Alkmaar;Ranonkelstraat;27;1817CC;Noord Holland Noord;Noord-Holland;Alkmaar;Bergerhof en Blaeustraatkwartier;West;woonfunctie;Pand in gebruik;1942;33;Nee;Nee;Nee;Nee;Mogelijk geschikt;33;14;5;1580;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000032906.0;8,25505E+11;0;0;1826AR;Grevelingen;Alkmaar;102;;;104.000.000;1;woonfunctie;1979;250;287;90;0;0;liander;;;;1;1119;967.000.000;33;2.297.000.000;430.000.000;POINT (4.760633981587335 52.65050945238148);BU03610603;De Horn-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.760633981587335 52.65050945238148);Zonnepanelen.361100000032906;Alkmaar;Grevelingen;102;1826AR;Noord Holland Noord;Noord-Holland;Alkmaar;De Horn-Zuid;De Mare;woonfunctie;Pand in gebruik;1979;51;Nee;Nee;Nee;Nee;Mogelijk geschikt;51;19;7;2210;0;Niet geschikt;Nee;Nee;0.4
4,582E+14;458100000003237.0;8,25506E+11;0;0;1841HC;Noordervaart;Stompetoren;104;;;260.000.000;1;woonfunctie;1957;355;287;90;0;0;liander;;;;1;2033;1.432.000.000;26;4.155.000.000;774.000.000;POINT (4.821014119593351 52.61118159742281);BU03610902;Stompetoren;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.821014119593351 52.61118159742281);Zonnepanelen.458100000003237;Stompetoren;Noordervaart;104;1841HC;Noord Holland Noord;Noord-Holland;Alkmaar;Stompetoren;Schermer;woonfunctie;Pand in gebruik;1957;85;Nee;Nee;Nee;Nee;Mogelijk geschikt;85;16;6;1900;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000039186.0;8,25506E+11;0;0;1826KW;Zwaluwstraat;Alkmaar;37;;;101.000.000;1;woonfunctie;1981;226;287;70;0;0;liander;B;Rijwoning tussen;;1;1024;1.026.000.000;27;2.153.000.000;257.000.000;POINT (4.767443282385786 52.66108494383717);BU03610602;De Horn-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.767443282385786 52.66108494383717);Zonnepanelen.361100000039186;Alkmaar;Zwaluwstraat;37;1826KW;Noord Holland Noord;Noord-Holland;Alkmaar;De Horn-Noord;De Mare;woonfunctie;Pand in gebruik;1981;46;Nee;Nee;Nee;Nee;Mogelijk geschikt;46;12;5;1450;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000044235.0;8,25506E+11;0;0;1827HC;Sauerlandstraat;Alkmaar;7;;;121.000.000;1;woonfunctie;1986;275;287;0;0;0;liander;;;;1;1384;771.000.000;48;2.227.000.000;420.000.000;POINT (4.757127065964556 52.6684423282375);BU03610701;Daalmeer-Zuidwest;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.757127065964556 52.6684423282375);Zonnepanelen.361100000044235;Alkmaar;Sauerlandstraat;7;1827HC;Noord Holland Noord;Noord-Holland;Alkmaar;Daalmeer-Zuidwest;Daalmeer/Koedijk;woonfunctie;Pand in gebruik;1986;46;Nee;Nee;Nee;Nee;Mogelijk geschikt;46;18;7;2110;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000019626.0;8,25506E+11;0;0;1815CN;Scharlo;Alkmaar;15;;;159.000.000;1;woonfunctie;1926;233;287;0;80;0;liander;A;Appartement;;1;3767;1.988.000.000;34;8.652.000.000;42.000.000;POINT (4.738597657358002 52.635250019077375);BU03610108;Bloemwijk en Zocherkwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.738597657358002 52.635250019077375);Zonnepanelen.361100000019626;Alkmaar;Scharlo;15;1815CN;Noord Holland Noord;Noord-Holland;Alkmaar;Bloemwijk en Zocherkwartier;Zuid;woonfunctie;Pand in gebruik;1926;71;Nee;Nee;Nee;Nee;Mogelijk geschikt;71;10;4;1120;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000025294.0;8,25507E+11;0;0;1816DB;Jan van Eyckstraat;Alkmaar;42;;;147.000.000;1;woonfunctie;1970;297;287;70;30;5;liander;A;Twee-onder-een-kap / rijwoning hoek;;1;1346;881.000.000;44;2.825.000.000;393.000.000;POINT (4.72583820831869 52.63962872796808);BU03610402;Bergerwegkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.72583820831869 52.63962872796808);Zonnepanelen.361100000025294;Alkmaar;Jan van Eyckstraat;42;1816DB;Noord Holland Noord;Noord-Holland;Alkmaar;Bergerwegkwartier;West;woonfunctie;Pand in gebruik;1970;57;Nee;Nee;Nee;Nee;Mogelijk geschikt;57;15;6;4910;1700;Niet geschikt;Ja;Nee;0.9
3,612E+14;361100000047795.0;8,25507E+11;0;0;1831AB;Blaer;Koedijk;40;;;108.000.000;1;woonfunctie;1981;267;287;100;0;0;liander;;;;1;2965;944.000.000;51;2.429.000.000;1.242.000.000;POINT (4.7575808630808085 52.67317471121882);BU03610702;Koedijk en De Weijdt;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7575808630808085 52.67317471121882);Zonnepanelen.361100000047795;Koedijk;Blaer;40;1831AB;Noord Holland Noord;Noord-Holland;Alkmaar;Koedijk en De Weijdt;Daalmeer/Koedijk;woonfunctie;Pand in gebruik;1981;55;Nee;Nee;Nee;Nee;Mogelijk geschikt;55;11;4;1320;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000006365.0;8,25507E+11;0;0;1814CA;Cort van der Lindenkade;Alkmaar;9;;;123.000.000;1;woonfunctie;1939;0;287;100;0;0;liander;C;Rijwoning tussen;;1;1330;1.392.000.000;21;2.577.000.000;598.000.000;POINT (4.746641777519413 52.624553801360946);BU03610102;Staatsliedenkwartier en Landstraten;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.746641777519413 52.624553801360946);Zonnepanelen.361100000006365;Alkmaar;Cort van der Lindenkade;9;1814CA;Noord Holland Noord;Noord-Holland;Alkmaar;Staatsliedenkwartier en Landstraten;Zuid;woonfunctie;Pand in gebruik;1939;60;Nee;Nee;Nee;Nee;Mogelijk geschikt;60;17;6;1920;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000100864.0;8,25507E+11;0;0;1829AC;Herenweg;Oudorp;79;;;714.000.000;5;bijeenkomstfunctie;1901;95;287;20;80;0;liander;;;;0;0;0.000000;0;4.879.000.000;304.000.000;POINT (4.774151910143394 52.635582084700886);BU03610202;Oudorp-Centrum;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.774151910143394 52.635582084700886);Zonnepanelen.361100000100864;Oudorp;Herenweg;"77; 79";1829AC;Noord Holland Noord;Noord-Holland;Alkmaar;Oudorp-Centrum;Oudorp;bijeenkomstfunctie, woonfunctie;Pand in gebruik;1901;987;Ja;Ja;Nee;Nee;Mogelijk geschikt;987;369;136;42830;0;Mogelijk geschikt;Nee;Nee;8.0
3,612E+14;361100000024649.0;8,25508E+11;0;0;1817BE;Leeuwenbekstraat;Alkmaar;35;;;91.000.000;1;woonfunctie;1942;265;287;100;0;0;liander;E;Rijwoning tussen;;1;495;856.000.000;26;2.070.000.000;222.000.000;POINT (4.7386573360105775 52.63934483543873);BU03610403;Bergerhof en Blaeustraatkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7386573360105775 52.63934483543873);Zonnepanelen.361100000024649;Alkmaar;Leeuwenbekstraat;35;1817BE;Noord Holland Noord;Noord-Holland;Alkmaar;Bergerhof en Blaeustraatkwartier;West;woonfunctie;Pand in gebruik;1942;31;Nee;Nee;Nee;Nee;Mogelijk geschikt;31;11;4;1230;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000105371.0;8,25509E+11;0;0;1811JA;Langestraat;Alkmaar;21;;;147.000.000;1;woonfunctie;1906;0;287;0;0;0;liander;C;;;1;4829;2.991.000.000;27;17.286.000.000;0.000000;POINT (4.748737916564378 52.63078118838504);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.748737916564378 52.63078118838504);Zonnepanelen.361100000105371;Alkmaar;Langestraat;"21A; 21";1811JA;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-West;Centrum;winkelfunctie, woonfunctie;Pand in gebruik;1906;231;Nee;Ja;Nee;Nee;Mogelijk geschikt;231;11;4;1250;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000200391.0;8,25509E+11;0;0;1812EC;Schermerdijk;Alkmaar;2;;;213.000.000;1;industriefunctie, woonfunctie;1999;0;287;0;0;0;liander;;;;2;10548;3.098.000.000;37;0.000000;0.000000;POINT (4.786310631945083 52.637197744148416);BU03610201;Oudorp-Noord en Oudorp-Oost;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.786310631945083 52.637197744148416);Zonnepanelen.361100000200391;Alkmaar;Schermerdijk;2;1812EC;Noord Holland Noord;Noord-Holland;Alkmaar;Oudorp-Noord en Oudorp-Oost;Oudorp;industriefunctie, woonfunctie;Pand in gebruik;1999;148;Nee;Nee;Nee;Nee;Mogelijk geschikt;148;14;5;1610;0;Niet geschikt;Nee;Nee;0.3
4,582E+14;458100000003171.0;8,25509E+11;0;0;1841GT;Singel;Stompetoren;12;;;138.000.000;1;woonfunctie;1981;305;287;100;0;0;liander;C;Twee-onder-één-kap;;1;1764;1.079.000.000;34;2.739.000.000;970.000.000;POINT (4.824576593107571 52.61430811216588);BU03610902;Stompetoren;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.824576593107571 52.61430811216588);Zonnepanelen.458100000003171;Stompetoren;Singel;12;1841GT;Noord Holland Noord;Noord-Holland;Alkmaar;Stompetoren;Schermer;woonfunctie;Pand in gebruik;1981;88;Nee;Nee;Nee;Nee;Mogelijk geschikt;88;14;5;1590;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000105531.0;8,2551E+11;0;0;1811PB;Museumstraat;Alkmaar;11;;;84.000.000;1;woonfunctie;1985;263;287;0;0;0;liander;A;Rijwoning tussen;;1;7723;730.000.000;49;1.909.000.000;1.000.000;POINT (4.745675910758611 52.633246033609176);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.745675910758611 52.633246033609176);Zonnepanelen.361100000105531;Alkmaar;Museumstraat;11;1811PB;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-West;Centrum;woonfunctie;Pand in gebruik;1985;41;Nee;Nee;Nee;Nee;Mogelijk geschikt;41;20;7;2350;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000030139.0;8,2551E+11;0;0;1817ML;Bergerweg;Alkmaar;177;;;260.000.000;1;woonfunctie;1935;665;287;90;0;0;liander;A;Vrijstaande woning;;1;67229;3.783.000.000;59;10.045.000.000;394.000.000;POINT (4.72430232072823 52.64555789541438);BU03610409;Landelijk gebied-West;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.72430232072823 52.64555789541438);Zonnepanelen.361100000030139;Alkmaar;Bergerweg;177;1817ML;Noord Holland Noord;Noord-Holland;Alkmaar;Landelijk gebied-West;West;woonfunctie;Pand in gebruik;1935;140;Nee;Nee;Nee;Nee;Mogelijk geschikt;140;22;8;3280;2530;Niet geschikt;Ja;Ja;0.6
3,612E+14;361100000023312.0;8,2551E+11;0;0;1829AJ;Herenweg;Oudorp;116;;;161.000.000;1;woonfunctie;1967;384;287;90;0;0;liander;D;Twee-onder-een-kap / rijwoning hoek;;1;1951;1.202.000.000;26;3.925.000.000;876.000.000;POINT (4.775613877218597 52.63743569573743);BU03610201;Oudorp-Noord en Oudorp-Oost;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.775613877218597 52.63743569573743);Zonnepanelen.361100000023312;Oudorp;Herenweg;116;1829AJ;Noord Holland Noord;Noord-Holland;Alkmaar;Oudorp-Noord en Oudorp-Oost;Oudorp;woonfunctie;Pand in gebruik;1967;90;Nee;Nee;Nee;Nee;Mogelijk geschikt;90;15;5;1700;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000037832.0;8,25512E+11;0;0;1825JL;Leeststraat;Alkmaar;3;;;93.000.000;1;woonfunctie;1983;261;287;100;0;0;liander;C;Rijwoning tussen;;1;1905;885.000.000;39;2.616.000.000;395.000.000;POINT (4.751415673738418 52.65861344570092);BU03610601;'t Rak-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.751415673738418 52.65861344570092);Zonnepanelen.361100000037832;Alkmaar;Leeststraat;3;1825JL;Noord Holland Noord;Noord-Holland;Alkmaar;'t Rak-Noord;De Mare;woonfunctie;Pand in gebruik;1983;47;Nee;Nee;Nee;Nee;Mogelijk geschikt;47;10;4;1190;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000124643.0;8,25512E+11;0;0;1816KX;Saverystraat;Alkmaar;74;;;72.000.000;1;woonfunctie;2012;342;287;90;0;0;liander;;;;1;1085;443.000.000;89;1.831.000.000;633.000.000;POINT (4.7293293634420674 52.633843443958945);BU03610401;De Hoef I en II;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7293293634420674 52.633843443958945);Zonnepanelen.361100000124643;Alkmaar;Saverystraat;"74; 56; 38; 20; 4";1816KX;Noord Holland Noord;Noord-Holland;Alkmaar;De Hoef I en II;West;woonfunctie;Pand in gebruik;2012;88;Nee;Nee;Nee;Nee;Mogelijk geschikt;88;20;7;7590;2310;Niet geschikt;Ja;Nee;1.4
3,612E+14;361100000047739.0;8,25513E+11;0;0;1831BR;Stadeweid;Koedijk;4;;;121.000.000;1;woonfunctie;1974;246;287;0;60;5;liander;;;;1;659;1.132.000.000;19;2.570.000.000;903.000.000;POINT (4.753867294620638 52.67315023693599);BU03610702;Koedijk en De Weijdt;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.753867294620638 52.67315023693599);Zonnepanelen.361100000047739;Koedijk;Stadeweid;4;1831BR;Noord Holland Noord;Noord-Holland;Alkmaar;Koedijk en De Weijdt;Daalmeer/Koedijk;woonfunctie;Pand in gebruik;1974;65;Nee;Nee;Nee;Nee;Mogelijk geschikt;65;14;5;2650;1570;Niet geschikt;Ja;Nee;0.5
3,612E+14;361100000200719.0;8,25513E+11;0;0;1822RJ;Melksloot;Alkmaar;8;;;146.000.000;1;woonfunctie;2018;454;287;100;0;0;liander;A;Rijwoning tussen;;0;0;0.000000;0;3.271.000.000;1.612.000.000;POINT (4.772279661036144 52.65751678633613);BU03611101;Vroonermeer-Noord;WK036111;Vroonermeer;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.772279661036144 52.65751678633613);Zonnepanelen.361100000200719;Alkmaar;Melksloot;8;1822RJ;Noord Holland Noord;Noord-Holland;Alkmaar;Vroonermeer-Noord;Vroonermeer;woonfunctie;Pand in gebruik;2018;77;Nee;Nee;Nee;Nee;Mogelijk geschikt;77;22;8;4220;2570;Niet geschikt;Ja;Nee;0.8
3,612E+14;361100000100997.0;8,25514E+11;0;0;1829HE;Esdoornlaan;Oudorp;39;;;93.000.000;1;woonfunctie;1966;284;287;0;80;15;liander;C;Rijwoning hoek;;1;884;976.000.000;38;4.055.000.000;785.000.000;POINT (4.7797506202306215 52.637043721416944);BU03610201;Oudorp-Noord en Oudorp-Oost;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7797506202306215 52.637043721416944);Zonnepanelen.361100000100997;Oudorp;Esdoornlaan;39;1829HE;Noord Holland Noord;Noord-Holland;Alkmaar;Oudorp-Noord en Oudorp-Oost;Oudorp;woonfunctie;Pand in gebruik;1966;45;Nee;Nee;Nee;Nee;Mogelijk geschikt;45;12;4;1400;0;Niet geschikt;Nee;Nee;0.3
4,582E+14;458100000003796.0;8,25515E+11;0;0;1636XR;Oosteinde;Schermerhorn;19;;;130.000.000;1;woonfunctie;1971;365;287;100;0;0;liander;;;;1;1399;1.240.000.000;20;3.093.000.000;1.914.000.000;POINT (4.891143141949486 52.60067432547499);BU03610903;Schermerhorn;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.891143141949486 52.60067432547499);Zonnepanelen.458100000003796;Schermerhorn;Oosteinde;19;1636XR;Noord Holland Noord;Noord-Holland;Alkmaar;Schermerhorn;Schermer;woonfunctie;Pand in gebruik;1971;59;Nee;Nee;Nee;Nee;Mogelijk geschikt;59;12;4;1380;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000201835.0;8,25515E+11;0;0;1813BV;Camphuysenstraat;Alkmaar;226;;;63.000.000;1;woonfunctie;2021;217;287;0;100;0;liander;A;Flatwoning (overig);;0;0;0.000000;0;2.334.000.000;0.000000;POINT (4.749803734232699 52.61925327509567);BU03610301;Oosterhout;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.749803734232699 52.61925327509567);Zonnepanelen.361100000201835;Alkmaar;Camphuysenstraat;"188; 214; 240; 202; 228; 190; 216; 242; 204; 230; 218; 244; 232; 246; 178; 192; 180; 206; 194; 220; 182; 208; 234; 196; 222; 184; 210; 236; 198; 224; 186; 36; 212; 238; 200; 226";1813BV;Noord Holland Noord;Noord-Holland;Alkmaar;Oosterhout;Overdie;kantoorfunctie, woonfunctie;Pand in gebruik;2021;755;Ja;Nee;Nee;Nee;Mogelijk geschikt;755;15;5;55140;1720;Mogelijk geschikt;Ja;Nee;10.3
3,612E+14;361100000101062.0;8,25516E+11;0;0;1829EG;Abelenlaan;Oudorp;16;A;;16.000.000;0;overige gebruiksfunctie;1966;331;287;70;30;10;liander;;;;0;0;0.000000;0;2.525.000.000;1.291.000.000;POINT (4.777531291279621 52.63649514918214);BU03610201;Oudorp-Noord en Oudorp-Oost;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.777531291279621 52.63649514918214);Zonnepanelen.361100000101062;Oudorp;Abelenlaan;16A;1829EG;Noord Holland Noord;Noord-Holland;Alkmaar;Oudorp-Noord en Oudorp-Oost;Oudorp;overige gebruiksfunctie;Pand in gebruik;1966;18;Nee;Nee;Nee;Nee;Mogelijk geschikt;18;10;4;1100;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000200280.0;8,25516E+11;0;0;1822AL;Herenweg;Alkmaar;218;C;;151.000.000;1;woonfunctie;2019;522;287;100;0;0;liander;A;Twee-onder-een-kap / rijwoning hoek;;1;4514;1.343.000.000;64;4.861.000.000;1.741.000.000;POINT (4.778681216260992 52.64971198199197);BU03610208;De Nollen;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.778681216260992 52.64971198199197);Zonnepanelen.361100000200280;Alkmaar;Herenweg;218C;1822AL;Noord Holland Noord;Noord-Holland;Alkmaar;De Nollen;Oudorp;woonfunctie;Pand in gebruik;2019;97;Nee;Nee;Nee;Nee;Mogelijk geschikt;97;13;4;5810;1530;Niet geschikt;Ja;Nee;1.1
3,612E+14;361100000016985.0;8,25517E+11;0;0;1815XV;C.W.Bruinvisstraat;Alkmaar;34;;;67.000.000;1;woonfunctie;1924;126;287;30;70;10;liander;E;Rijwoning tussen;;1;1106;1.054.000.000;37;1.902.000.000;0.000000;POINT (4.732197938259625 52.632965207492084);BU03610108;Bloemwijk en Zocherkwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.732197938259625 52.632965207492084);Zonnepanelen.361100000204719;Alkmaar;C.W.Bruinvisstraat;"34; 34";1815XV;Noord Holland Noord;Noord-Holland;Alkmaar;Bloemwijk en Zocherkwartier;Zuid;woonfunctie;Bouwvergunning verleend;2021;47;Nee;Nee;Nee;Nee;Mogelijk geschikt;47;12;4;1390;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000003167.0;8,25517E+11;0;0;1815LL;Nieuwpoortslaan;Alkmaar;83;;;84.000.000;1;woonfunctie;1906;304;287;90;0;0;liander;;;;1;2052;926.000.000;35;3.029.000.000;293.000.000;POINT (4.733832698242664 52.62119913390137);BU03610106;Oranjepark;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.733832698242664 52.62119913390137);Zonnepanelen.361100000003167;Alkmaar;Nieuwpoortslaan;83;1815LL;Noord Holland Noord;Noord-Holland;Alkmaar;Oranjepark;Zuid;woonfunctie;Pand in gebruik;1906;58;Nee;Nee;Nee;Nee;Mogelijk geschikt;58;10;4;1110;0;Niet geschikt;Nee;Nee;0.2
