numid;pid;vid;lid;sid;postcode;straat;woonplaatsnaam;huisnummer;huisletter;huisnummertoevoeging;oppervlakte;woningequivalent;gebruiksdoelen;pand_bouwjaar;pc6_gemiddelde_woz_waarde_woning;gemiddelde_gemeente_woz;pc6_eigendomssituatie_perc_koop;pc6_eigendomssituatie_perc_huur;pc6_eigendomssituatie_aantal_woningen_corporaties;netbeheerder;energieklasse;woning_type;sbicode;gas_ean_count;p6_grondbeslag_m2;p6_gasm3_2023;p6_gas_aansluitingen_2023;p6_kwh_2023;p6_kwh_productie_2023;point;buurtcode;buurtnaam;wijkcode;wijknaam;gemeentecode;gemeentenaam;provincienaam;provinciecode
3,612E+14;0361100000100291;8,26729E+11;0;0;1814BC;Landstraat;Alkmaar;29;;;91.000.000;1;woonfunctie;1900;299;287;100;0;0;liander;E;Rijwoning tussen;;1;1611;871.000.000;36;2.101.000.000;494.000.000;POINT (4.7495336853370125 52.62642058982773);BU03610102;Staatsliedenkwartier en Landstraten;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000000471;8,26729E+11;0;0;1813DD;Melis Stokelaan;Alkmaar;117;;;78.000.000;1;woonfunctie;1961;183;287;0;0;0;liander;B;Appartement;;1;7592;901.000.000;28;1.648.000.000;0.000000;POINT (4.749372114174824 52.61599241803314);BU03610302;Overdie-Oost;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;;8,26729E+11;0;0;1821BJ;Schermerweg;Alkmaar;88;J;2;80.000.000;1;woonfunctie;0;327;287;90;0;0;liander;;;;0;0;0.000000;0;4.151.000.000;77.000.000;POINT (4.761172318408069 52.625938825750275);BU03610203;Schermereiland en Omval;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000026097;8,26729E+11;0;0;1817HV;Kalmanstraat;Alkmaar;23;;;158.000.000;1;woonfunctie;1976;0;287;100;0;0;liander;;;;1;1401;1.611.000.000;22;1.876.000.000;1.299.000.000;POINT (4.730932900570221 52.640936422251905);BU03610404;Bergermeer;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000107168;8,26729E+11;0;0;1825NE;Terschellingstraat;Alkmaar;25;;;84.000.000;1;woonfunctie;1983;184;287;0;0;0;liander;C;Rijwoning tussen;;1;2743;625.000.000;37;1.333.000.000;201.000.000;POINT (4.754901746281574 52.66059625873686);BU03610604;De Mare;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000041909;8,26729E+11;0;0;1825LS;Spadestraat;Alkmaar;28;;;110.000.000;1;woonfunctie;1982;228;287;50;50;10;liander;;;;1;1202;868.000.000;32;2.653.000.000;872.000.000;POINT (4.756595543532361 52.665745255024795);BU03610601;'t Rak-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000014854;8,26729E+11;0;0;1815DT;Fritz Conijnlaan;Alkmaar;8;;;148.000.000;1;woonfunctie;1955;426;287;100;0;0;liander;F;Twee-onder-een-kap / rijwoning hoek;;1;2730;1.323.000.000;52;3.044.000.000;523.000.000;POINT (4.73224219046186 52.6316114962217);BU03610108;Bloemwijk en Zocherkwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000036129;8,26729E+11;0;0;1826DT;Tjalkstraat;Alkmaar;14;;;142.000.000;1;woonfunctie;1982;346;287;100;0;0;liander;A++;Rijwoning hoek;;0;0;0.000000;0;2.487.000.000;1.383.000.000;POINT (4.763575720155752 52.655327224551584);BU03610603;De Horn-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000048186;8,26729E+11;0;0;1831CJ;Hennebos;Koedijk;5;;;93.000.000;1;woonfunctie;1969;0;287;100;0;0;liander;;;;1;3349;1.070.000.000;69;2.186.000.000;3.500.000.000;POINT (4.753862857411873 52.673955924318385);BU03610702;Koedijk en De Weijdt;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000010035;8,26729E+11;0;0;1829XP;Vestastraat;Oudorp;50;;;47.000.000;1;woonfunctie;1977;0;287;0;0;0;liander;F;Appartement;;0;0;0.000000;0;1.105.000.000;0.000000;POINT (4.776916768229819 52.62823922208914);BU03610201;Oudorp-Noord en Oudorp-Oost;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000015548;8,26729E+11;0;0;1816PW;Van de Veldelaan;Alkmaar;818;;;53.000.000;1;woonfunctie;1971;149;287;0;0;0;liander;E;Galerijwoning;;0;0;0.000000;0;1.464.000.000;0.000000;POINT (4.719372821543825 52.632059494588255);BU03610400;De Hoef III en IV;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000102102;8,26729E+11;0;0;1816JE;Van Ostadelaan;Alkmaar;230;;;68.000.000;1;woonfunctie;1961;0;287;70;30;0;liander;E;Appartement;;1;643;672.000.000;46;1.425.000.000;0.000000;POINT (4.72600843128632 52.63405091768944);BU03610401;De Hoef I en II;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000101861;8,26729E+11;0;0;1816NE;Aert de Gelderlaan;Alkmaar;246;;;20.000.000;0;overige gebruiksfunctie;1967;206;287;50;50;0;liander;;;;0;0;0.000000;0;1.661.000.000;0.000000;POINT (4.720589466767832 52.62945315291005);BU03610400;De Hoef III en IV;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000028292;8,26729E+11;0;0;1824DX;Drechterwaard;Alkmaar;104;C;2;33.000.000;1;woonfunctie;1980;259;287;50;50;30;liander;B;Appartement;;0;0;0.000000;0;5.040.000.000;0.000000;POINT (4.7621113169214535 52.643759724646785);BU03610503;Huiswaard-2-Oost;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27
4,582E+14;0361100000201582;8,2673E+11;0;0;1846LP;De Eendracht;Zuidschermer;2;;;112.000.000;1;woonfunctie;2011;469;287;100;0;0;liander;A;Twee-onder-een-kap / rijwoning hoek;;1;9423;3.176.000.000;41;0.000000;0.000000;POINT (4.780697053483771 52.58532399151178);BU03610904;Zuidschermer;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27
4,582E+14;0361100000201582;8,2673E+11;0;0;1846LP;De Eendracht;Zuidschermer;2;;;112.000.000;1;woonfunctie;2011;469;287;100;0;0;stedin;A;Twee-onder-een-kap / rijwoning hoek;;1;3220;1.405.800.000;20;0.000000;0.000000;POINT (4.780697053483771 52.58532399151178);BU03610904;Zuidschermer;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000001866;8,2673E+11;0;0;1814NH;Amalia van Solmsstraat;Alkmaar;167;;;72.000.000;1;woonfunctie;1967;157;287;0;0;0;liander;C;Flatwoning (overig);;1;13895;1.002.000.000;31;2.205.000.000;0.000000;POINT (4.741692350888696 52.61829634536691);BU03610100;Kooimeer;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000030306;8,2673E+11;0;0;1824GK;Koggewaard;Alkmaar;13;;;116.000.000;1;woonfunctie;1976;295;287;90;0;0;liander;;;;1;1439;899.000.000;43;2.435.000.000;1.059.000.000;POINT (4.753768325910149 52.6459264681314);BU03610502;Huiswaard-2-West;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27
4,582E+14;0458100000002008;8,2673E+11;0;0;1843KA;Kopdammerdijk;Grootschermer;20;A;;249.000.000;1;woonfunctie;2010;578;287;90;0;0;liander;;;;1;2153;1.543.000.000;33;4.896.000.000;1.338.000.000;POINT (4.8352999876479545 52.58514273339395);BU03610906;Grootschermer;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000104763;8,2673E+11;0;0;1811BR;Sint Annastraat;Alkmaar;23;;;106.000.000;1;woonfunctie;1910;319;287;70;30;0;liander;;;;1;2000;1.010.000.000;42;2.107.000.000;291.000.000;POINT (4.753638928637426 52.629722829981425);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;0365100000001698;8,2673E+11;0;0;1484EG;Kromme Horn;Graft;23;;;153.000.000;1;woonfunctie;1974;388;287;100;0;0;liander;D;Vrijstaande woning;;1;2769;1.152.000.000;41;3.103.000.000;714.000.000;POINT (4.838738400192786 52.55928580233288);BU03611002;Graft;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000001796;8,2673E+11;0;0;1813BR;Jan Brugmankade;Alkmaar;41;;;45.000.000;1;woonfunctie;1964;0;287;0;0;0;liander;;;;0;0;0.000000;0;1.345.000.000;0.000000;POINT (4.749230538335642 52.618074703743446);BU03610303;Overdie-West;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000028788;8,2673E+11;0;0;1817HC;Bellinihof;Alkmaar;126;;;53.000.000;1;woonfunctie;1974;163;287;0;0;0;liander;E;Flatwoning (overig);;0;0;0.000000;0;2.330.000.000;0.000000;POINT (4.732563791831421 52.644214750908596);BU03610404;Bergermeer;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000200051;8,2673E+11;0;0;1811LN;Koningsweg;Alkmaar;98;A;;77.000.000;1;woonfunctie;2017;224;287;0;90;0;liander;A;Flatwoning (overig);;1;8488;1.701.000.000;61;7.633.000.000;160.000.000;POINT (4.746797231968596 52.63382651028925);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000125087;8,2673E+11;0;0;1813SB;Voormeer;Alkmaar;2;C;;133.000.000;1;woonfunctie;2012;440;287;70;30;10;liander;;;;0;0;0.000000;0;3.062.000.000;164.000.000;POINT (4.757222580071826 52.62664889726839);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000010035;8,2673E+11;0;0;1829XT;Vestastraat;Oudorp;120;;;47.000.000;1;woonfunctie;1977;163;287;0;0;0;liander;E;Appartement;;0;0;0.000000;0;1.268.000.000;0.000000;POINT (4.7770242283731665 52.628696659843854);BU03610201;Oudorp-Noord en Oudorp-Oost;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;0365100000003913;8,2673E+11;0;0;1483XC;Bellesloot;De Rijp;83;;;122.000.000;1;woonfunctie;1971;358;287;80;20;5;liander;C;Twee-onder-een-kap / rijwoning hoek;;1;2793;1.354.000.000;49;2.494.000.000;743.000.000;POINT (4.839653142773285 52.55413133666169);BU03611003;De Rijp;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000124791;8,2673E+11;0;0;1821BL;Louis Pasteurstraat;Alkmaar;4;D;M;16.000.000;0;industriefunctie;2011;0;287;0;0;0;liander;;;;0;0;0.000000;0;5.191.000.000;0.000000;POINT (4.76395983913091 52.628805291747156);BU03610203;Schermereiland en Omval;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000039076;8,2673E+11;0;0;1825KX;Sikkelstraat;Alkmaar;14;;;108.000.000;1;woonfunctie;1983;269;287;100;0;0;liander;;;;1;5057;743.000.000;47;2.508.000.000;536.000.000;POINT (4.747916576226905 52.66071237835756);BU03610601;'t Rak-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000103804;8,2673E+11;0;0;1825TA;Hof van Luxemburg;Alkmaar;3;;;73.000.000;1;woonfunctie;1991;207;287;0;0;0;liander;C;Appartement;;0;0;0.000000;0;2.531.000.000;0.000000;POINT (4.757276736319732 52.65707528103895);BU03610604;De Mare;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000000471;8,2673E+11;0;0;1813DH;Melis Stokelaan;Alkmaar;223;;;78.000.000;1;woonfunctie;1961;183;287;0;0;0;liander;C;Appartement;;1;7592;699.000.000;29;1.961.000.000;0.000000;POINT (4.74899197672996 52.61567826570805);BU03610302;Overdie-Oost;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000027413;8,2673E+11;0;0;1817HG;Mendelssohnstraat;Alkmaar;4;;;181.000.000;1;woonfunctie;1975;334;287;50;50;0;liander;;;;1;2618;1.198.000.000;34;2.632.000.000;1.069.000.000;POINT (4.733722354427925 52.64261842226438);BU03610404;Bergermeer;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000035961;8,2673E+11;0;0;1825SV;Europaboulevard;Alkmaar;342;;;160.000.000;1;winkelfunctie;1984;0;287;0;0;0;liander;;;;0;0;0.000000;0;8.903.000.000;0.000000;POINT (4.75671972921875 52.65632460118078);BU03610604;De Mare;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000047131;8,2673E+11;0;0;1831CX;Saskerstraat;Koedijk;73;;;90.000.000;1;woonfunctie;1989;313;287;0;0;0;liander;A;Vrijstaande woning;;1;3362;1.071.000.000;55;2.259.000.000;621.000.000;POINT (4.756466457031025 52.67212432549582);BU03610702;Koedijk en De Weijdt;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000101452;8,2673E+11;0;0;1813SL;Trompstraat;Alkmaar;33;;;103.000.000;1;woonfunctie;1959;252;287;60;40;0;liander;C;Rijwoning tussen;;1;1554;1.135.000.000;28;2.171.000.000;273.000.000;POINT (4.7634006307286745 52.62314921745728);BU03610300;Oud-Overdie;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000105682;8,2673E+11;0;0;1811JL;Houttil;Alkmaar;1;B;;71.000.000;1;woonfunctie;1910;299;287;60;40;0;liander;;;;0;0;0.000000;0;6.985.000.000;0.000000;POINT (4.750666293369712 52.63218392046427);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000003759;8,2673E+11;0;0;1812NA;Omval;Alkmaar;37;;;149.000.000;1;woonfunctie;1901;0;287;0;0;0;liander;;;;1;6764;1.550.000.000;36;2.908.000.000;232.000.000;POINT (4.772132597523652 52.62201465069811);BU03610203;Schermereiland en Omval;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000036444;8,26731E+11;0;0;1825EK;Postiljonstraat;Alkmaar;1;;;106.000.000;1;woonfunctie;1983;249;287;100;0;0;liander;;;;1;1213;744.000.000;29;3.449.000.000;371.000.000;POINT (4.74684412151886 52.65574845130206);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000102536;8,26731E+11;0;0;1817JP;Offenbachstraat;Alkmaar;66;;;41.000.000;1;woonfunctie;1986;167;287;0;0;0;liander;A;Flatwoning (overig);;1;3582;447.000.000;44;1.110.000.000;0.000000;POINT (4.734589848305735 52.645024963897455);BU03610404;Bergermeer;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000024537;8,26731E+11;0;0;1817EJ;Van der Lijnstraat;Alkmaar;16;;;106.000.000;1;woonfunctie;1936;362;287;100;0;0;liander;;;;1;2266;1.234.000.000;39;2.879.000.000;509.000.000;POINT (4.732885544296983 52.63895356072313);BU03610403;Bergerhof en Blaeustraatkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000102551;8,26731E+11;0;0;1817GD;Chopinstraat;Alkmaar;48;;;16.000.000;0;overige gebruiksfunctie;1974;0;287;100;0;0;liander;;;;0;0;0.000000;0;9.145.000.000;1.261.000.000;POINT (4.735833376776001 52.64069387526183);BU03610404;Bergermeer;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000033827;8,26731E+11;0;0;1825DK;Wolkammerstraat;Alkmaar;23;;;101.000.000;1;woonfunctie;1981;243;287;70;30;0;liander;C;Rijwoning tussen;;1;1486;921.000.000;44;2.047.000.000;462.000.000;POINT (4.744974110020983 52.651922860366355);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000046943;8,26731E+11;0;0;1827KV;Laan van Keulen;Alkmaar;32;;;96.000.000;1;woonfunctie;1990;279;287;0;0;0;liander;A+;Rijwoning tussen;;1;621;807.000.000;23;1.786.000.000;1.249.000.000;POINT (4.767708545299698 52.67199399132049);BU03610704;Daalmeer-Noordoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000020028;8,26731E+11;0;0;1816KA;Willem Kalfstraat;Alkmaar;63;;;33.000.000;1;woonfunctie;1996;158;287;10;90;110;liander;A;Flatwoning (overig);;1;4325;473.000.000;171;1.780.000.000;202.000.000;POINT (4.731571670502657 52.635327419314265);BU03610401;De Hoef I en II;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;0365100000004648;8,26731E+11;0;0;1487ME;Groenedijk;Oost-Graftdijk;6;;596;76.000.000;1;logiesfunctie;2005;135;287;100;0;0;liander;G;;55;0;0;0.000000;0;2.687.000.000;3.000.000;POINT (4.81480574339371 52.55090343203857);BU03611004;Oost-Graftdijk;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;;0;8,26731E+11;0;1821BJ;Schermerweg;Alkmaar;118;;;126.150.000;1;;0;327;287;90;0;0;liander;;;;1;0;0.000000;0;4.151.000.000;77.000.000;POINT (4.767268300906302 52.623178621887284);BU03610203;Schermereiland en Omval;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000019837;8,26731E+11;0;0;1815TH;1e Tuindwarsstraat;Alkmaar;7;;;63.000.000;1;woonfunctie;1924;226;287;70;30;0;liander;F;Rijwoning tussen;;1;1682;861.000.000;47;1.965.000.000;194.000.000;POINT (4.740899643038102 52.63513472837987);BU03610802;Spoorbuurt;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
4,582E+14;0458100000003159;8,26731E+11;0;0;1842GS;Dorpsstraat;Oterleek;15;;;124.000.000;1;woonfunctie;2002;428;287;90;0;0;liander;;;;1;6060;1.671.000.000;54;3.900.000.000;2.560.000.000;POINT (4.832804007218611 52.63398390483788);BU03610900;Oterleek;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000040256;8,26731E+11;0;0;1827EZ;Tirolstraat;Alkmaar;144;;;106.000.000;1;woonfunctie;1986;331;287;100;0;0;liander;B;Rijwoning tussen;;1;3017;768.000.000;31;2.328.000.000;706.000.000;POINT (4.765246076873397 52.66324356338087);BU03610700;Daalmeer-Zuidoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000028182;8,26731E+11;0;0;1824SM;Hiemerwaard;Alkmaar;85;;;119.000.000;1;woonfunctie;1974;281;287;0;0;0;liander;C;Rijwoning tussen;;1;1039;976.000.000;34;2.447.000.000;45.000.000;POINT (4.74660119819684 52.64345293115366);BU03610500;Huiswaard-1-Zuid;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000103450;8,26731E+11;0;0;1827LR;Henriëtte Roland Holststraat;Alkmaar;13;;;99.000.000;1;woonfunctie;1989;253;287;100;0;0;liander;;;;1;3174;809.000.000;53;2.253.000.000;691.000.000;POINT (4.767213718749309 52.668309450832524);BU03610700;Daalmeer-Zuidoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000041207;8,26731E+11;0;0;1827CK;Macedoniëstraat;Alkmaar;57;;;74.000.000;1;woonfunctie;1986;202;287;0;80;15;liander;B;Rijwoning tussen;;1;1078;607.000.000;31;1.151.000.000;770.000.000;POINT (4.764040626635895 52.66469238230914);BU03610701;Daalmeer-Zuidwest;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000100367;8,26731E+11;0;0;1814DE;Van Houtenkade;Alkmaar;1;;;176.000.000;1;woonfunctie;1997;123;287;0;100;0;liander;;;;1;720;2.841.000.000;32;2.170.000.000;0.000000;POINT (4.743664371402366 52.62544911444315);BU03610104;Emmakwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000204124;8,26731E+11;0;0;1814MD;Albertina Agnesstraat;Alkmaar;168;;;58.000.000;1;woonfunctie;2024;49;287;0;100;15;liander;A+;Appartement;;0;0;0.000000;0;3.982.000.000;113.000.000;POINT (4.741104039883639 52.61617097128371);BU03610100;Kooimeer;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000000471;8,26731E+11;0;0;1813DC;Melis Stokelaan;Alkmaar;85;;;78.000.000;1;woonfunctie;1961;184;287;0;0;0;liander;B;Appartement;;1;7592;768.000.000;31;2.039.000.000;0.000000;POINT (4.749331434239159 52.616007738811476);BU03610302;Overdie-Oost;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000041775;8,26731E+11;0;0;1831BG;Kanaaldijk;Koedijk;251;A;;516.000.000;1;woonfunctie;1867;468;287;100;0;0;liander;;;;1;3589;1.517.000.000;49;7.627.000.000;1.469.000.000;POINT (4.749476584284008 52.665329929966695);BU03610702;Koedijk en De Weijdt;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000125383;8,26732E+11;0;0;1821CG;Scheepsjagerstraat;Alkmaar;11;;;135.000.000;1;woonfunctie;2014;338;287;60;40;20;liander;A;Twee-onder-een-kap / rijwoning hoek;;0;0;0.000000;0;2.801.000.000;298.000.000;POINT (4.758992144105965 52.627580312751064);BU03610203;Schermereiland en Omval;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000017887;8,26732E+11;0;0;1823BS;De Friese Poort;Alkmaar;68;;;102.000.000;1;woonfunctie;1987;340;287;100;0;0;liander;;;;1;1364;774.000.000;44;2.279.000.000;356.000.000;POINT (4.7537898994110375 52.63384042282618);BU03610200;Rekerbuurt en Ooievaarsnest;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;0365100000002310;8,26732E+11;0;0;1486MV;Sluiskade;West-Graftdijk;11;;;172.000.000;1;woonfunctie;1994;376;287;100;0;0;liander;A;Vrijstaande woning;;1;1325;1.243.000.000;21;2.952.000.000;443.000.000;POINT (4.7944008512100345 52.555638547253835);BU03611001;West-Graftdijk;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000028997;8,26732E+11;0;0;1824TA;Hargewaard;Alkmaar;29;;;119.000.000;1;woonfunctie;1974;0;287;0;80;15;liander;C;Rijwoning tussen;;1;1040;1.146.000.000;36;1.912.000.000;178.000.000;POINT (4.747453495314957 52.64447066292102);BU03610500;Huiswaard-1-Zuid;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;0365100000004156;8,26732E+11;0;0;1487ME;Groenedijk;Oost-Graftdijk;6;;170;103.000.000;1;logiesfunctie;2013;135;287;100;0;0;liander;A;Vrijstaande woning;;0;0;0.000000;0;2.687.000.000;3.000.000;POINT (4.81126902296161 52.548047060823585);BU03611004;Oost-Graftdijk;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000029065;8,26732E+11;0;0;1817HB;Bellinihof;Alkmaar;58;;;53.000.000;1;woonfunctie;1974;183;287;30;70;0;liander;D;Appartement;;0;0;0.000000;0;2.586.000.000;199.000.000;POINT (4.732118755933454 52.64463697582662);BU03610404;Bergermeer;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000101982;8,26732E+11;0;0;1816XK;Willem Marishof;Alkmaar;42;;;15.000.000;0;overige gebruiksfunctie;1966;0;287;0;0;0;liander;;;;0;0;0.000000;0;1.593.000.000;0.000000;POINT (4.724796253050118 52.6264705260534);BU03610400;De Hoef III en IV;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000102917;8,26732E+11;0;0;1824XS;Muiderwaard;Alkmaar;779;;;85.000.000;1;woonfunctie;1973;178;287;0;0;0;liander;C;Flatwoning (overig);;0;0;0.000000;0;1.618.000.000;0.000000;POINT (4.7518646079598135 52.646605653000854);BU03610501;Muiderwaard;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;0365100000004060;8,26732E+11;0;0;1483VN;Margrietstraat;De Rijp;5;;;103.000.000;1;woonfunctie;1968;0;287;80;0;0;liander;;;;1;644;838.000.000;20;1.880.000.000;302.000.000;POINT (4.847187732136182 52.55538124873381);BU03611003;De Rijp;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000003803;8,26732E+11;0;0;1814JS;Jan Willem Frisostraat;Alkmaar;11;;;69.000.000;1;woonfunctie;1958;276;287;90;0;0;liander;E;Flatwoning (overig);;1;2929;984.000.000;37;2.184.000.000;682.000.000;POINT (4.743806655137963 52.6221800939665);BU03610101;Dillenburg en Stadhouderskwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000044740;8,26732E+11;0;0;1827AK;De Kempenstraat;Alkmaar;52;;;94.000.000;1;woonfunctie;1982;253;287;80;0;0;liander;C;Rijwoning tussen;;1;1350;955.000.000;22;2.046.000.000;1.187.000.000;POINT (4.7604548751774365 52.66937980113993);BU03610701;Daalmeer-Zuidwest;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000039910;8,26732E+11;0;0;1826KC;Bosuilstraat;Alkmaar;9;;;71.000.000;1;woonfunctie;1981;0;287;90;0;0;liander;;;;1;867;749.000.000;24;1.960.000.000;667.000.000;POINT (4.770414065685821 52.66213647587147);BU03610602;De Horn-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;;8,26732E+11;0;0;1815XZ;Asterhof;Alkmaar;20;;;66.000.000;1;woonfunctie;0;0;287;0;0;0;;;;;0;0;0.000000;0;0.000000;0.000000;POINT (4.7328382901412525 52.63303797178918);BU03610108;Bloemwijk en Zocherkwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000023079;8,26732E+11;0;0;1823DA;Munnikenweg;Alkmaar;13;;;92.000.000;1;woonfunctie;1957;446;287;70;30;5;liander;C;Twee-onder-een-kap / rijwoning hoek;;1;1312;980.000.000;23;2.640.000.000;1.413.000.000;POINT (4.762695427818583 52.63703956744644);BU03610200;Rekerbuurt en Ooievaarsnest;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;0365100000003746;8,26733E+11;0;0;1484EH;Kromme Horn;Graft;20;;;148.000.000;1;woonfunctie;1967;289;287;90;0;0;liander;;;;1;2001;937.000.000;37;3.026.000.000;927.000.000;POINT (4.838103271325497 52.55982897650342);BU03611002;Graft;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000017583;8,26733E+11;0;0;1823XP;Maasstraat;Alkmaar;439;;;88.000.000;1;woonfunctie;1970;184;287;0;0;0;liander;A;Flatwoning (overig);;1;17216;47.000.000;37;1.714.000.000;0.000000;POINT (4.760468875288738 52.63395291933247);BU03610204;Oudorperpolder-Zuid;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
